uprn,postcode,lsoa_code,RelHMax,calculatedAreaValue,total_consumption,mean_counsumption,median_consumption,prop_households_fuel_poor,LATITUDE,LONGITUDE,mainheat-description,current-energy-rating,current-energy-efficiency,confidence,confidence_within_one_rating,additional_load,additional_peak_load,predicted
100071153664,1093,42,8.6,<25_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,62.80938333333333,0.365,0.999,0.0,0.0,1
100071153669,1093,42,8.2,>75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,58.21563333333333,0.533,1.0,0.0,0.0,1
100071153687,1093,42,10.2,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,62.00058333333333,0.4955,0.998,0.0,0.0,1
100071153682,1093,42,9.1,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,64.65175,0.824,1.0,0.0,0.0,1
100071153668,1093,42,8.5,<25_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,62.195,0.454,0.9990000000000001,0.0,0.0,1
100071153680,1093,42,8.6,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,60.1078761904762,0.869,1.0,0.0,0.0,1
100071153683,1093,42,9.5,>75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,61.901042857142855,0.823,0.999,0.0,0.0,1
100071153686,1093,42,10.1,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,62.24304545454545,0.9177500000000001,1.0,0.0,0.0,1
100071153688,1093,42,10.5,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,62.90610101010101,0.8180833333333333,1.0,0.0,0.0,1
100071153667,1093,42,8.6,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,61.895,0.895,1.0,0.0,0.0,1
100071177938,850,11,7.9,25-50_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,55.47,0.577,0.9869999999999999,0.0,0.0,1
100071177912,850,11,7.9,25-50_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,54.03,0.567,0.993,0.0,0.0,1
100071177962,850,11,8.3,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,60.204016666666654,0.5365,0.982,0.0,0.0,1
100071177914,850,11,8.1,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,59.31093333333333,0.836,0.984,0.0,0.0,1
100071177950,850,11,8.5,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,56.712,0.674,0.9970000000000001,0.0,0.0,1
100071177932,850,11,8.2,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,56.82543888888891,0.5706261904761905,0.9830000000000001,0.0,0.0,1
100071177930,850,11,8.4,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,56.308,0.545,0.992,0.0,0.0,1
100071177916,850,11,8.4,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,54.20198571428573,0.6705,0.9934166666666666,0.0,0.0,1
100071177964,850,11,8.1,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,57.13077380952381,0.734654761904762,0.9570000000000001,0.0,0.0,1
100071177928,850,11,8.3,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,57.001333333333335,0.555,0.993,0.0,0.0,1
100071177946,850,11,8.4,25-50_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,53.105,0.663,0.998,0.0,0.0,1
100071177972,850,11,8.8,>75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,64.37772976190476,0.38278333333333336,0.905,0.0,0.0,1
100071177952,850,11,8.6,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,55.541,0.665,0.8620000000000001,0.0,0.0,1
100071177987,850,11,8.1,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,60.599866666666664,0.7449380952380953,0.9840000000000001,0.0,0.0,1
100071177918,850,11,8.3,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,56.24822142857142,0.4711916666666666,0.9626666666666666,0.0,0.0,1
100071177960,850,11,8.4,25-50_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,56.736,0.614,1.0,0.0,0.0,1
100071177977,850,11,6.2,>75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,60.04414761904762,0.5574666666666667,0.996,0.0,0.0,1
100071177970,850,11,8.7,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,56.060678571428575,0.5549976190476191,0.9780000000000001,0.0,0.0,1
100071177944,850,11,7.6,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,48.48789285714286,0.5057,0.975,0.0,0.0,1
100071177940,850,11,7.6,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,46.254,0.738,0.991,0.0,0.0,1
100071177920,850,11,8.2,50-75_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,D,59.397,0.769,0.995,0.0,0.0,1
100071177934,850,11,8.4,25-50_percentile,2756882.271428573,4127.069268605649,3414.8,21.62962962962963,0,0,0.0,E,55.469,0.544,0.998,0.0,0.0,1
100071158452,693,28,6.4,50-75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,70.12343333333334,0.94235,0.999,0.0,0.0,1
100071158411,693,28,7.1,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,74.34263863636365,0.995,1.0,0.0,0.0,1
100071158461,693,28,7.6,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,66.159,0.56,0.9720000000000001,0.0,0.0,1
100071158417,693,28,7.3,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,73.6477261932512,0.9338603174603176,0.9940000000000001,0.0,0.0,1
100071158402,693,28,7.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,68.9475,0.866,0.991,0.0,0.0,1
100071158406,693,28,7.1,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,71.132,0.956,0.995,0.0,0.0,1
100071557393,693,28,6.4,50-75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,70.12343333333334,0.94235,0.999,0.0,0.0,1
100071158418,693,28,7.3,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,73.6477261932512,0.9338603174603176,0.9940000000000001,0.0,0.0,1
100071158458,693,28,7.8,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,60.273,0.406,1.0,0.0,0.0,1
100071158400,693,28,7.4,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,68.30599285714284,0.657,0.9710000000000001,0.0,0.0,1
100071158437,693,28,7.2,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,75.20574025974022,0.9879166666666667,0.996,0.0,0.0,1
100071158420,693,28,7.3,>75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,73.6477261932512,0.9338603174603176,0.9940000000000001,0.0,0.0,1
100071158470,693,28,8.1,25-50_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,65.83503333333333,0.542,1.0,0.0,0.0,1
100071158392,693,28,8.0,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,67.11,0.539,0.966,0.0,0.0,1
100071169801,1117,42,8.6,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,69.17455,0.715,0.977,0.0,0.0,1
100071169810,1117,42,8.6,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,66.291,0.6950000000000001,1.0,0.0,0.0,1
100071169803,1117,42,8.9,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,63.34453333333334,0.605,1.0,0.0,0.0,1
100071169808,1117,42,8.9,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,70.196,0.957,0.977,0.0,0.0,1
100071169816,1117,42,8.8,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,66.73273333333334,0.643,1.0,0.0,0.0,1
100071169813,1117,42,8.7,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,70.21491666666665,0.762,1.0,0.0,0.0,1
100071169825,1117,42,9.5,50-75_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,D,65.184,0.714,1.0,0.0,0.0,1
100071169809,1117,42,8.7,25-50_percentile,1475935.023529411,2843.805440326418,2439.7,38.33017077798861,0,0,0.0,C,69.966,0.929,0.9760000000000001,0.0,0.0,1
100071161232,873,10,7.3,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,68.123,0.764,0.896,0.0,0.0,1
100071161223,873,10,7.5,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,65.05223333333333,0.47613333333333335,0.9650000000000001,0.0,0.0,1
100071161241,873,10,7.1,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,59.334591666666675,0.6811166666666667,0.9750000000000001,0.0,0.0,1
100071161237,873,10,6.9,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,64.2792,0.7846833333333333,0.989,0.0,0.0,1
100071161264,873,10,7.4,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,67.135,0.498,0.988,0.0,0.0,1
100071161231,873,10,7.1,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,64.942,0.6086666666666667,0.9760000000000001,0.0,0.0,1
100071161242,873,10,7.5,50-75_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,61.176300000000005,0.499,0.9349999999999999,0.0,0.0,1
100071161240,873,10,7.4,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,71.606,0.787,0.9580000000000001,0.0,0.0,1
100071161238,873,10,7.8,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,62.283,0.56,0.8630000000000001,0.0,0.0,1
100071161234,873,10,7.5,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,68.52,0.7300000000000001,0.9780000000000001,0.0,0.0,1
100071161233,873,10,6.6,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,66.5007142857143,0.69235,0.998,0.0,0.0,1
100071161226,873,10,7.2,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,62.457,0.859,0.983,0.0,0.0,1
100071161245,873,10,7.3,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,64.397,0.5760000000000001,0.7530000000000001,0.0,0.0,1
100071161225,873,10,6.9,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,55.761,0.5406333333333334,0.9890000000000001,0.0,0.0,1
100071161249,873,10,7.6,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,59.0,0.5,0.9950000000000001,0.0,0.0,1
100071161236,873,10,7.7,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,C,65.539,0.762,0.907,0.0,0.0,1
100071161244,873,10,7.6,25-50_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,63.04,0.544,0.936,0.0,0.0,1
100071161224,873,10,7.4,<25_percentile,2565703.500000002,3223.245603015078,2692.95,22.10401891252955,0,0,0.0,D,64.816,0.608,0.995,0.0,0.0,1
100071181447,408,6,7.2,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,62.75301666666667,0.6921666666666667,0.9440000000000001,0.0,0.0,1
100071181410,408,6,9.0,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,67.99585476190474,0.5485464285714284,0.995,0.0,0.0,1
100071181434,408,6,9.0,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,68.82447142857144,0.7891714285714286,0.9990000000000001,0.0,0.0,1
100071181414,408,6,8.2,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,67.89542142857142,0.7409666666666667,0.994,0.0,0.0,1
100071181415,408,6,8.2,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,67.89542142857142,0.7409666666666667,0.994,0.0,0.0,1
100071181427,408,6,7.1,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,69.98481666666669,0.7820999999999999,0.9109999999999999,0.0,0.0,1
100071181431,408,6,8.3,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,69.25220714285712,0.6419499999999999,0.95,0.0,0.0,1
100071181404,408,6,8.3,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,62.04729999999999,0.44057142857142867,0.821,0.0,0.0,1
10007124227,408,6,4.1,>75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,63.030166666666666,0.6898333333333334,0.919,0.0,0.0,1
100071181407,408,6,8.8,50-75_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,D,68.67695833333332,0.7792333333333332,0.9970000000000001,0.0,0.0,1
100071181430,408,6,8.3,25-50_percentile,2227999.44,3243.085065502183,2654.7,26.412614980289096,0,0,0.0,C,69.25220714285712,0.6419499999999999,0.95,0.0,0.0,1
100071160954,657,25,8.2,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,67.527,0.673,0.9790000000000001,0.0,0.0,1
100071160945,657,25,8.7,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,65.477,0.5890000000000001,0.9540000000000001,0.0,0.0,1
100071160943,657,25,8.0,50-75_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,68.601,0.469,0.869,0.0,0.0,1
100071160956,657,25,7.8,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,67.447,0.63,0.958,0.0,0.0,1
100071160955,657,25,7.9,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,D,67.524,0.587,0.96,0.0,0.0,1
100071160941,657,25,8.3,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,C,71.493,0.552,0.9830000000000001,0.0,0.0,1
100071160951,657,25,7.8,<25_percentile,1983287.671428569,3665.966120940054,3315.6,48.13432835820896,0,0,0.0,C,70.095,0.575,0.997,0.0,0.0,1
100071205620,788,1,7.6,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.048,0.908,1.0,0.0,0.0,1
100071205611,788,1,7.1,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.47375,0.964,1.0,0.0,0.0,1
100071205573,788,1,7.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,67.278,0.49200000000000005,0.903,0.0,0.0,1
100071205580,788,1,7.5,50-75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.57070158730158,0.7567069264069264,1.0,0.0,0.0,1
100071205608,788,1,7.3,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,65.76275,0.969,0.978,0.0,0.0,1
100071205617,788,1,6.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,59.975,0.82,0.999,0.0,0.0,1
100071205609,788,1,7.1,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,67.93675,0.677,0.992,0.0,0.0,1
100071205626,788,1,7.4,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.7278,0.789,0.997,0.0,0.0,1
100071205576,788,1,7.5,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,65.418,0.988,1.0,0.0,0.0,1
100071205622,788,1,6.9,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,64.4,0.938,0.999,0.0,0.0,1
100071205621,788,1,7.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,59.99,0.674,0.8660000000000001,0.0,0.0,1
100071205604,788,1,7.4,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,59.832,0.656,0.985,0.0,0.0,1
100071205616,788,1,7.3,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,66.83175,0.553,0.9570000000000001,0.0,0.0,1
100071205614,788,1,7.6,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,68.342,0.662,1.0,0.0,0.0,1
100071205600,788,1,7.4,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,61.895847619047615,0.479,0.957,0.0,0.0,1
100071205606,788,1,6.9,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,60.261,0.927,0.9790000000000001,0.0,0.0,1
100071205615,788,1,7.6,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,67.923,0.713,1.0,0.0,0.0,1
100071205613,788,1,6.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,60.782,0.93,0.9990000000000001,0.0,0.0,1
100071205627,788,1,8.1,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,C,69.06,0.595,1.0,0.0,0.0,1
100071205624,788,1,8.1,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.122,0.5110000000000001,0.9980000000000002,0.0,0.0,1
100071205590,788,1,7.5,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.848,0.731,1.0,0.0,0.0,1
100071205582,788,1,7.2,50-75_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,62.94739047619047,0.7937069264069264,0.995,0.0,0.0,1
100071205584,788,1,7.4,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,62.15984761904761,0.454,0.9930000000000001,0.0,0.0,1
100071205591,788,1,7.2,25-50_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,62.63444999999999,0.7472571428571428,0.976,0.0,0.0,1
100071205589,788,1,8.1,25-50_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,64.13226666666667,0.8281928571428572,0.978,0.0,0.0,1
100071205586,788,1,7.2,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,62.42775,0.523,0.993,0.0,0.0,1
100071205593,788,1,7.1,25-50_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,62.991366666666664,0.7502571428571428,0.972,0.0,0.0,1
100071205612,788,1,6.5,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.678,0.759,0.9670000000000001,0.0,0.0,1
100071205619,788,1,7.8,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,67.788,0.455,0.903,0.0,0.0,1
100071205623,788,1,7.9,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,C,67.645,0.5950000000000001,0.8950000000000001,0.0,0.0,1
100071205583,788,1,7.6,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,63.048,0.908,1.0,0.0,0.0,1
100071205592,788,1,8.2,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,C,65.298,0.669,0.8550000000000001,0.0,0.0,1
100071205628,788,1,7.9,<25_percentile,4493188.715936151,3383.425237903728,2723.55,33.78607809847199,0,0,0.0,D,64.301,0.491,0.9530000000000001,0.0,0.0,1
100071181898,1010,18,11.3,<25_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,56.7866519196323,0.5066543059777102,0.9989718729664501,0.0,0.0,1
10003595680,1010,18,5.8,>75_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,63.95408906807134,0.3973735502242854,0.788048176496706,0.0,0.0,1
10090640016,1010,18,5.8,>75_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,63.95408906807134,0.3973735502242854,0.788048176496706,0.0,0.0,1
100071181886,1010,18,10.9,25-50_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,60.03891118326118,0.8868507797757799,0.9960000000000001,0.0,0.0,1
100071181896,1010,18,11.1,<25_percentile,2723448.48285714,3189.049745734356,2518.65,23.622881355932204,0,0,0.0,D,55.81441188201776,0.648,0.9990000000000001,0.0,0.0,1
100071178216,677,28,7.8,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,66.664,0.543,1.0,0.0,0.0,1
100071178210,677,28,8.3,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,68.271,0.829,1.0,0.0,0.0,1
100071178231,677,28,7.0,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,68.16560000000001,0.52,0.958,0.0,0.0,1
100071178197,677,28,8.3,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,72.808,0.95,0.996,0.0,0.0,1
100071178230,677,28,7.3,50-75_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,64.55816785714286,0.7945833333333333,1.0,0.0,0.0,1
100071178213,677,28,8.2,25-50_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,62.203,0.64,0.9770000000000001,0.0,0.0,1
100071178199,677,28,8.1,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,70.33307142857142,0.715,0.997,0.0,0.0,1
100071178193,677,28,8.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,70.19,0.757,0.997,0.0,0.0,1
100071178200,677,28,8.4,25-50_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,66.70816666666667,0.7050833333333334,0.9860833333333334,0.0,0.0,1
100071178209,677,28,7.8,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,67.352,0.536,1.0,0.0,0.0,1
100071178232,677,28,8.4,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,70.74,0.936,1.0,0.0,0.0,1
100071178220,677,28,7.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,65.58505000000001,0.6020000000000001,1.0,0.0,0.0,1
100071178187,677,28,8.2,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,69.117,0.58,0.981,0.0,0.0,1
100071178183,677,28,8.8,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,66.9,0.536,0.996,0.0,0.0,1
100071178212,677,28,7.9,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,D,64.02,0.644,1.0,0.0,0.0,1
100071178214,677,28,8.3,<25_percentile,2383310.8,3683.633384853168,3213.9,39.94169096209912,0,0,0.0,C,73.417,0.908,0.99,0.0,0.0,1
100071178667,1049,46,7.9,50-75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,C,65.27763333333334,0.603,0.773,0.0,0.0,1
100071178658,1049,46,8.2,>75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,C,57.26432193999763,0.3604645720496213,0.7722297547434644,0.0,0.0,1
100071178677,1049,49,8.6,50-75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,65.97241666666667,0.7966833333333334,0.994,0.0,0.0,1
100071178675,1049,46,8.6,>75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,60.22565541125541,0.4038994005994005,0.984,0.0,0.0,1
100071178669,1049,49,8.4,25-50_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,64.169,0.9065,1.0,0.0,0.0,1
100071178668,1049,49,8.2,25-50_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,61.255,0.894,1.0,0.0,0.0,1
100071178664,1049,49,8.3,50-75_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,61.92833333333333,0.7716666666666666,1.0,0.0,0.0,1
10033906180,1049,46,3.5,<25_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,62.846,0.791,0.9560000000000001,0.0,0.0,1
100071178678,1049,46,6.7,>75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,60.86783333333334,0.363,0.911,0.0,0.0,1
100071178659,1049,49,8.8,25-50_percentile,2659720.599999998,3843.526878612714,3279.55,21.712158808933,0,0,0.0,D,62.24905952380953,0.8705999999999999,0.944,0.0,0.0,1
100071178665,1049,46,7.7,50-75_percentile,2451632.028571432,3349.224082747857,2731.6,11.95219123505976,0,0,0.0,D,67.35933333333332,0.591,0.996,0.0,0.0,1
10090643650,293,2,13.1,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,75.23275536960759,0.520737582243977,0.8956444219936555,0.0,0.0,1
10090643655,293,2,13.1,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,75.23275536960759,0.520737582243977,0.8956444219936555,0.0,0.0,1
200001527325,293,2,13.3,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,79.38136309565905,0.43015371005738096,0.8996874513951645,0.0,0.0,1
10090640655,293,2,12.4,>75_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,80.38045116245313,0.4429825997316821,0.8997084199352416,0.0,0.0,1
10015825320,293,2,1.0,<25_percentile,2394759.220000003,3440.74600574713,3043.3,9.516616314199396,0,0,0.0,C,64.1361,0.505,0.952,0.0,0.0,1
